40,180,0.5,2.0,0.3,30
20,120,0.5,2.0,0.3,22
40,120,0.5,2.0,0.3,27
20,180,1.5,4.0,0.7,19
40,180,1.5,4.0,0.7,31
20,120,1.5,4.0,0.7,15
40,120,1.5,4.0,0.7,25
20,180,0.5,4.0,0.7,19
40,180,0.5,4.0,0.7,24
20,120,0.5,4.0,0.7,18
40,120,0.5,4.0,0.7,25
20,180,1.5,2.0,0.7,19
40,180,1.5,2.0,0.7,27
20,120,1.5,2.0,0.7,15
40,120,1.5,2.0,0.7,22
20,180,0.5,2.0,0.7,16
40,180,0.5,2.0,0.7,25
20,120,0.5,2.0,0.7,15
40,120,0.5,2.0,0.7,19
20,180,1.5,4.0,0.3,19
40,180,1.5,4.0,0.3,31
20,120,1.5,4.0,0.3,16
40,120,1.5,4.0,0.3,19
20,180,0.5,4.0,0.3,24
40,180,0.5,4.0,0.3,24
20,120,0.5,4.0,0.3,18
40,120,0.5,4.0,0.3,22
20,180,1.5,2.0,0.3,20
40,180,1.5,2.0,0.3,27
20,120,1.5,2.0,0.3,16
40,120,1.5,2.0,0.3,22
20,180,0.5,2.0,0.3,16
40,180,0.5,2.0,0.3,22
20,120,0.5,2.0,0.3,12
40,120,0.5,2.0,0.3,22
20,180,1.5,4.0,0.7,36
40,180,1.5,4.0,0.7,52
20,120,1.5,4.0,0.7,29
40,120,1.5,4.0,0.7,44
20,180,0.5,4.0,0.7,38
40,180,0.5,4.0,0.7,51
20,120,0.5,4.0,0.7,30
40,120,0.5,4.0,0.7,37
20,180,1.5,2.0,0.7,36
40,180,1.5,2.0,0.7,50
20,120,1.5,2.0,0.7,28
40,120,1.5,2.0,0.7,36
20,180,0.5,2.0,0.7,37
40,180,0.5,2.0,0.7,40
20,120,0.5,2.0,0.7,27
40,120,0.5,2.0,0.7,33
20,180,1.5,4.0,0.3,38
40,180,1.5,4.0,0.3,50
20,120,1.5,4.0,0.3,29
40,120,1.5,4.0,0.3,39
20,180,0.5,4.0,0.3,30
40,180,0.5,4.0,0.3,45
20,120,0.5,4.0,0.3,27
40,120,0.5,4.0,0.3,34
20,180,1.5,2.0,0.3,31
40,180,1.5,2.0,0.3,42
20,120,1.5,2.0,0.3,27
40,120,1.5,2.0,0.3,39
20,180,0.5,2.0,0.3,41
40,180,0.5,2.0,0.3,36
20,120,0.5,2.0,0.3,30
40,120,0.5,2.0,0.3,30
