20,180,1.5,4.0,0.7,34
40,180,1.5,4.0,0.7,43
20,120,1.5,4.0,0.7,28
40,120,1.5,4.0,0.7,34
20,180,0.5,4.0,0.7,33
40,180,0.5,4.0,0.7,46
20,120,0.5,4.0,0.7,32
40,120,0.5,4.0,0.7,33
20,180,1.5,2.0,0.7,30
40,180,1.5,2.0,0.7,37
20,120,1.5,2.0,0.7,30
40,120,1.5,2.0,0.7,33
20,180,0.5,2.0,0.7,29
40,180,0.5,2.0,0.7,36
20,120,0.5,2.0,0.7,27
40,120,0.5,2.0,0.7,32
20,180,1.5,4.0,0.3,32
40,180,1.5,4.0,0.3,41
20,120,1.5,4.0,0.3,30
40,120,1.5,4.0,0.3,31
20,180,0.5,4.0,0.3,34
40,180,0.5,4.0,0.3,40
20,120,0.5,4.0,0.3,27
40,120,0.5,4.0,0.3,36
20,180,1.5,2.0,0.3,28
40,180,1.5,2.0,0.3,38
20,120,1.5,2.0,0.3,29
40,120,1.5,2.0,0.3,32
20,180,0.5,2.0,0.3,29
40,180,0.5,2.0,0.3,35
20,120,0.5,2.0,0.3,24
40,120,0.5,2.0,0.3,30
20,180,1.5,4.0,0.7,24
40,180,1.5,4.0,0.7,31
20,120,1.5,4.0,0.7,19
40,120,1.5,4.0,0.7,26
20,180,0.5,4.0,0.7,22
40,180,0.5,4.0,0.7,29
20,120,0.5,4.0,0.7,16
40,120,0.5,4.0,0.7,25
20,180,1.5,2.0,0.7,17
40,180,1.5,2.0,0.7,34
20,120,1.5,2.0,0.7,16
40,120,1.5,2.0,0.7,22
20,180,0.5,2.0,0.7,18
40,180,0.5,2.0,0.7,27
20,120,0.5,2.0,0.7,15
40,120,0.5,2.0,0.7,18
20,180,1.5,4.0,0.3,24
40,180,1.5,4.0,0.3,30
20,120,1.5,4.0,0.3,28
40,120,1.5,4.0,0.3,25
20,180,0.5,4.0,0.3,21
40,180,0.5,4.0,0.3,32
20,120,0.5,4.0,0.3,13
40,120,0.5,4.0,0.3,25
20,180,1.5,2.0,0.3,24
40,180,1.5,2.0,0.3,30
20,120,1.5,2.0,0.3,19
40,120,1.5,2.0,0.3,23
20,180,0.5,2.0,0.3,16
40,180,0.5,2.0,0.3,27
20,120,0.5,2.0,0.3,12
40,120,0.5,2.0,0.3,24
20,180,1.5,4.0,0.7,36
40,180,1.5,4.0,0.7,59
20,120,1.5,4.0,0.7,30
40,120,1.5,4.0,0.7,49
20,180,0.5,4.0,0.7,36
40,180,0.5,4.0,0.7,51
20,120,0.5,4.0,0.7,34
40,120,0.5,4.0,0.7,37
20,180,1.5,2.0,0.7,36
40,180,1.5,2.0,0.7,44
20,120,1.5,2.0,0.7,33
40,120,1.5,2.0,0.7,38
20,180,0.5,2.0,0.7,30
40,180,0.5,2.0,0.7,38
20,120,0.5,2.0,0.7,26
40,120,0.5,2.0,0.7,35
20,180,1.5,4.0,0.3,38
40,180,1.5,4.0,0.3,53
20,120,1.5,4.0,0.3,31
40,120,1.5,4.0,0.3,44
20,180,0.5,4.0,0.3,34
40,180,0.5,4.0,0.3,48
20,120,0.5,4.0,0.3,33
40,120,0.5,4.0,0.3,40
20,180,1.5,2.0,0.3,32
40,180,1.5,2.0,0.3,47
20,120,1.5,2.0,0.3,28
40,120,1.5,2.0,0.3,38
20,180,0.5,2.0,0.3,32
40,180,0.5,2.0,0.3,49
20,120,0.5,2.0,0.3,30
40,120,0.5,2.0,0.3,35
